selected_value,w_efficiency,w_fairness,w_exploration,reversibility_loss_total,energy
fairness,0.7799999999999998,0.96,0.9349999999999998,0.1,81.0
fairness,0.7799999999999998,0.955,0.9349999999999998,0.1,80.0
fairness,0.7799999999999998,0.94,0.9349999999999998,0.1,99.0
fairness,0.7799999999999998,0.9349999999999999,0.9349999999999998,0.1,98.0
fairness,0.7799999999999998,0.9299999999999999,0.9349999999999998,0.1,97.0
efficiency,0.7649999999999998,0.9299999999999999,0.9349999999999998,0.1,96.0
efficiency,0.7599999999999998,0.9299999999999999,0.9349999999999998,0.1,95.0
efficiency,0.7649999999999998,0.9299999999999999,0.9349999999999998,0.1,94.0
fairness,0.7649999999999998,0.9249999999999999,0.9349999999999998,0.1,93.0
fairness,0.7649999999999998,0.9199999999999999,0.9349999999999998,0.1,92.0
fairness,0.7649999999999998,0.9149999999999999,0.9349999999999998,0.1,91.0
fairness,0.7649999999999998,0.8999999999999999,0.9349999999999998,0.1,90.0
fairness,0.7649999999999998,0.8949999999999999,0.9349999999999998,0.1,89.0
fairness,0.7649999999999998,0.8899999999999999,0.9349999999999998,0.1,88.0
exploration,0.7649999999999998,0.8899999999999999,0.9299999999999998,0.1,87.0
exploration,0.7649999999999998,0.8899999999999999,0.9249999999999998,0.1,86.0
exploration,0.7649999999999998,0.8899999999999999,0.9199999999999998,0.1,85.0
exploration,0.7649999999999998,0.8899999999999999,0.9149999999999998,0.1,84.0
exploration,0.7649999999999998,0.8899999999999999,0.9949999999999999,0.1,100.0
exploration,0.7649999999999998,0.8899999999999999,0.9799999999999999,0.1,99.0
fairness,0.7649999999999998,0.8949999999999999,0.9799999999999999,0.1,98.0
fairness,0.7649999999999998,0.8899999999999999,0.9799999999999999,0.1,97.0
fairness,0.7649999999999998,0.8749999999999999,0.9799999999999999,0.1,99.0
fairness,0.7649999999999998,0.8699999999999999,0.9799999999999999,0.1,98.0
fairness,0.7649999999999998,0.8649999999999999,0.9799999999999999,0.1,97.0
fairness,0.7649999999999998,0.8599999999999999,0.9799999999999999,0.1,96.0
efficiency,0.7499999999999998,0.8599999999999999,0.9799999999999999,0.1,95.0
efficiency,0.7449999999999998,0.8599999999999999,0.9799999999999999,0.1,94.0
efficiency,0.7399999999999998,0.8599999999999999,0.9799999999999999,0.1,93.0
efficiency,0.7449999999999998,0.8599999999999999,0.9799999999999999,0.1,92.0
efficiency,0.7299999999999998,0.8599999999999999,0.9799999999999999,0.1,91.0
efficiency,0.7349999999999998,0.8599999999999999,0.9799999999999999,0.1,90.0
efficiency,0.7199999999999998,0.8599999999999999,0.9799999999999999,0.1,89.0
efficiency,0.7249999999999998,0.8599999999999999,0.9799999999999999,0.1,88.0
efficiency,0.7099999999999997,0.8599999999999999,0.9799999999999999,0.1,87.0
exploration,0.7099999999999997,0.8599999999999999,0.9849999999999999,0.1,86.0
exploration,0.7099999999999997,0.8599999999999999,0.9699999999999999,0.1,85.0
exploration,0.7099999999999997,0.8599999999999999,0.9649999999999999,0.1,84.0
efficiency,0.6949999999999997,0.8599999999999999,0.9649999999999999,0.1,83.0
efficiency,0.6999999999999997,0.8599999999999999,0.9649999999999999,0.1,82.0
efficiency,0.6949999999999997,0.8599999999999999,0.9649999999999999,0.1,81.0
efficiency,0.6899999999999997,0.8599999999999999,0.9649999999999999,0.1,80.0
efficiency,0.6749999999999997,0.8599999999999999,0.9649999999999999,0.1,99.0
efficiency,0.6699999999999997,0.8599999999999999,0.9649999999999999,0.1,98.0
fairness,0.6699999999999997,0.8549999999999999,0.9649999999999999,0.1,97.0
fairness,0.6699999999999997,0.8499999999999999,0.9649999999999999,0.1,96.0
fairness,0.6699999999999997,0.8449999999999999,0.9649999999999999,0.1,95.0
fairness,0.6699999999999997,0.8299999999999998,0.9649999999999999,0.1,94.0
fairness,0.6699999999999997,0.8249999999999998,0.9649999999999999,0.1,93.0
fairness,0.6699999999999997,0.8199999999999998,0.9649999999999999,0.1,92.0
efficiency,0.6649999999999997,0.8199999999999998,0.9649999999999999,0.1,91.0
efficiency,0.6599999999999997,0.8199999999999998,0.9649999999999999,0.1,90.0
efficiency,0.6549999999999997,0.8199999999999998,0.9649999999999999,0.1,89.0
efficiency,0.6499999999999997,0.8199999999999998,0.9649999999999999,0.1,88.0
efficiency,0.6549999999999997,0.8199999999999998,0.9649999999999999,0.1,87.0
efficiency,0.6399999999999997,0.8199999999999998,0.9649999999999999,0.1,86.0
exploration,0.6399999999999997,0.8199999999999998,0.9699999999999999,0.1,85.0
exploration,0.6399999999999997,0.8199999999999998,0.9549999999999998,0.1,84.0
exploration,0.6399999999999997,0.8199999999999998,0.9499999999999998,0.1,83.0
fairness,0.6399999999999997,0.8149999999999998,0.9499999999999998,0.1,82.0
fairness,0.6399999999999997,0.7999999999999998,0.9499999999999998,0.1,81.0
fairness,0.6399999999999997,0.7949999999999998,0.9499999999999998,0.1,80.0
fairness,0.6399999999999997,0.7799999999999998,0.9499999999999998,0.1,99.0
fairness,0.6399999999999997,0.7749999999999998,0.9499999999999998,0.1,98.0
fairness,0.6399999999999997,0.7699999999999998,0.9499999999999998,0.1,97.0
fairness,0.6399999999999997,0.7649999999999998,0.9499999999999998,0.1,96.0
fairness,0.6399999999999997,0.7499999999999998,0.9499999999999998,0.1,95.0
fairness,0.6399999999999997,0.7449999999999998,0.9499999999999998,0.1,94.0
fairness,0.6399999999999997,0.7399999999999998,0.9499999999999998,0.1,93.0
fairness,0.6399999999999997,0.7349999999999998,0.9499999999999998,0.1,92.0
fairness,0.6399999999999997,0.7299999999999998,0.9499999999999998,0.1,91.0
efficiency,0.6349999999999997,0.7299999999999998,0.9499999999999998,0.1,90.0
efficiency,0.6299999999999997,0.7299999999999998,0.9499999999999998,0.1,89.0
efficiency,0.6249999999999997,0.7299999999999998,0.9499999999999998,0.1,88.0
fairness,0.6249999999999997,0.7349999999999998,0.9499999999999998,0.1,87.0
fairness,0.6249999999999997,0.7199999999999998,0.9499999999999998,0.1,86.0
fairness,0.6249999999999997,0.7149999999999997,0.9499999999999998,0.1,85.0
efficiency,0.6099999999999997,0.7149999999999997,0.9499999999999998,0.1,84.0
efficiency,0.6149999999999997,0.7149999999999997,0.9499999999999998,0.1,83.0
efficiency,0.6099999999999997,0.7149999999999997,0.9499999999999998,0.1,82.0
exploration,0.6099999999999997,0.7149999999999997,0.9349999999999998,0.1,81.0
exploration,0.6099999999999997,0.7149999999999997,0.9299999999999998,0.1,80.0
exploration,0.6099999999999997,0.7149999999999997,0.9149999999999998,0.1,99.0
exploration,0.6099999999999997,0.7149999999999997,0.9099999999999998,0.1,98.0
exploration,0.6099999999999997,0.7149999999999997,0.9049999999999998,0.1,97.0
exploration,0.6099999999999997,0.7149999999999997,0.8899999999999998,0.1,96.0
exploration,0.6099999999999997,0.7149999999999997,0.8849999999999998,0.1,95.0
exploration,0.6099999999999997,0.7149999999999997,0.8799999999999998,0.1,94.0
exploration,0.6099999999999997,0.7149999999999997,0.8749999999999998,0.1,93.0
efficiency,0.6049999999999996,0.7149999999999997,0.8749999999999998,0.1,92.0
efficiency,0.6099999999999997,0.7149999999999997,0.8749999999999998,0.1,91.0
efficiency,0.5849999999999996,0.7149999999999997,0.8749999999999998,0.1,90.0
efficiency,0.5999999999999996,0.7149999999999997,0.8749999999999998,0.1,89.0
efficiency,0.5749999999999996,0.7149999999999997,0.8749999999999998,0.1,88.0
efficiency,0.5899999999999996,0.7149999999999997,0.8749999999999998,0.1,87.0
fairness,0.5899999999999996,0.7099999999999997,0.8749999999999998,0.1,86.0
fairness,0.5899999999999996,0.7049999999999997,0.8749999999999998,0.1,85.0
fairness,0.5899999999999996,0.6999999999999997,0.8749999999999998,0.1,84.0
exploration,0.5899999999999996,0.6999999999999997,0.8699999999999998,0.1,83.0
exploration,0.5899999999999996,0.6999999999999997,0.8549999999999998,0.1,82.0
exploration,0.5899999999999996,0.6999999999999997,0.8599999999999998,0.1,81.0
exploration,0.5899999999999996,0.6999999999999997,0.8349999999999997,0.1,80.0
exploration,0.5899999999999996,0.6999999999999997,0.8249999999999997,0.1,100.0
exploration,0.5899999999999996,0.6999999999999997,0.8199999999999997,0.1,99.0
efficiency,0.5849999999999996,0.6999999999999997,0.8199999999999997,0.1,98.0
efficiency,0.5699999999999996,0.6999999999999997,0.8199999999999997,0.1,97.0
efficiency,0.5749999999999996,0.6999999999999997,0.8199999999999997,0.1,96.0
exploration,0.5749999999999996,0.6999999999999997,0.8049999999999997,0.1,95.0
exploration,0.5749999999999996,0.6999999999999997,0.7999999999999997,0.1,94.0
exploration,0.5749999999999996,0.6999999999999997,0.7949999999999997,0.1,93.0
exploration,0.5749999999999996,0.6999999999999997,0.7999999999999997,0.1,92.0
exploration,0.5749999999999996,0.6999999999999997,0.7749999999999997,0.1,91.0
exploration,0.5749999999999996,0.6999999999999997,0.7799999999999997,0.1,90.0
efficiency,0.5599999999999996,0.6999999999999997,0.7799999999999997,0.1,89.0
efficiency,0.5649999999999996,0.6999999999999997,0.7799999999999997,0.1,88.0
efficiency,0.5499999999999996,0.6999999999999997,0.7799999999999997,0.1,87.0
exploration,0.5499999999999996,0.6999999999999997,0.7949999999999997,0.1,86.0
exploration,0.5499999999999996,0.6999999999999997,0.7899999999999997,0.1,85.0
exploration,0.5499999999999996,0.6999999999999997,0.7849999999999997,0.1,84.0
efficiency,0.5249999999999996,0.6999999999999997,0.7849999999999997,0.1,83.0
efficiency,0.5299999999999996,0.6999999999999997,0.7849999999999997,0.1,82.0
efficiency,0.5049999999999996,0.6999999999999997,0.7849999999999997,0.1,81.0
efficiency,0.48999999999999955,0.6999999999999997,0.7849999999999997,0.1,99.0
efficiency,0.48499999999999954,0.6999999999999997,0.7849999999999997,0.1,98.0
efficiency,0.47999999999999954,0.6999999999999997,0.7849999999999997,0.1,97.0
exploration,0.47999999999999954,0.6999999999999997,0.7799999999999997,0.1,96.0
exploration,0.47999999999999954,0.6999999999999997,0.7749999999999997,0.1,95.0
exploration,0.47999999999999954,0.6999999999999997,0.7999999999999997,0.1,100.0
efficiency,0.4649999999999995,0.6999999999999997,0.7999999999999997,0.1,99.0
efficiency,0.4599999999999995,0.6999999999999997,0.7999999999999997,0.1,98.0
efficiency,0.4549999999999995,0.6999999999999997,0.7999999999999997,0.1,97.0
efficiency,0.4499999999999995,0.6999999999999997,0.7999999999999997,0.1,96.0
efficiency,0.4449999999999995,0.6999999999999997,0.7999999999999997,0.1,95.0
efficiency,0.4399999999999995,0.6999999999999997,0.7999999999999997,0.1,94.0
exploration,0.4399999999999995,0.6999999999999997,0.7949999999999997,0.1,93.0
exploration,0.4399999999999995,0.6999999999999997,0.7799999999999997,0.1,92.0
exploration,0.4399999999999995,0.6999999999999997,0.7849999999999997,0.1,91.0
efficiency,0.4349999999999995,0.6999999999999997,0.7849999999999997,0.1,90.0
efficiency,0.4299999999999995,0.6999999999999997,0.7849999999999997,0.1,89.0
efficiency,0.4249999999999995,0.6999999999999997,0.7849999999999997,0.1,88.0
fairness,0.4249999999999995,0.7049999999999997,0.7849999999999997,0.1,87.0
fairness,0.4249999999999995,0.6999999999999997,0.7849999999999997,0.1,86.0
fairness,0.4249999999999995,0.6849999999999997,0.7849999999999997,0.1,99.0
exploration,0.4249999999999995,0.6849999999999997,0.7799999999999997,0.1,98.0
exploration,0.4249999999999995,0.6849999999999997,0.7649999999999997,0.1,97.0
exploration,0.4249999999999995,0.6849999999999997,0.7699999999999997,0.1,96.0
exploration,0.4249999999999995,0.6849999999999997,0.7649999999999997,0.1,95.0
exploration,0.4249999999999995,0.6849999999999997,0.7599999999999997,0.1,94.0
exploration,0.4249999999999995,0.6849999999999997,0.7549999999999997,0.1,93.0
exploration,0.4249999999999995,0.6849999999999997,0.7499999999999997,0.1,92.0
exploration,0.4249999999999995,0.6849999999999997,0.7799999999999997,0.1,100.0
exploration,0.4249999999999995,0.6849999999999997,0.7749999999999997,0.1,99.0
exploration,0.4249999999999995,0.6849999999999997,0.7699999999999997,0.1,98.0
exploration,0.4249999999999995,0.6849999999999997,0.7549999999999997,0.1,97.0
exploration,0.4249999999999995,0.6849999999999997,0.7499999999999997,0.1,96.0
fairness,0.4249999999999995,0.6899999999999997,0.7499999999999997,0.1,95.0
fairness,0.4249999999999995,0.7249999999999998,0.7499999999999997,0.1,100.0
fairness,0.4249999999999995,0.7249999999999998,0.7499999999999997,0.1,100.0
exploration,0.4249999999999995,0.7249999999999998,0.7349999999999997,0.1,99.0
exploration,0.4249999999999995,0.7249999999999998,0.7199999999999996,0.1,98.0
exploration,0.4249999999999995,0.7249999999999998,0.7249999999999996,0.1,97.0
efficiency,0.4199999999999995,0.7249999999999998,0.7249999999999996,0.1,96.0
efficiency,0.40499999999999947,0.7249999999999998,0.7249999999999996,0.1,99.0
efficiency,0.39999999999999947,0.7249999999999998,0.7249999999999996,0.1,98.0
fairness,0.39999999999999947,0.7199999999999998,0.7249999999999996,0.1,97.0
fairness,0.39999999999999947,0.7149999999999997,0.7249999999999996,0.1,96.0
fairness,0.39999999999999947,0.7099999999999997,0.7249999999999996,0.1,95.0
exploration,0.39999999999999947,0.7099999999999997,0.7199999999999996,0.1,94.0
exploration,0.39999999999999947,0.7099999999999997,0.7049999999999996,0.1,93.0
exploration,0.39999999999999947,0.7099999999999997,0.6999999999999996,0.1,92.0
efficiency,0.39499999999999946,0.7099999999999997,0.6999999999999996,0.1,91.0
efficiency,0.37999999999999945,0.7099999999999997,0.6999999999999996,0.1,90.0
efficiency,0.39499999999999946,0.7099999999999997,0.6999999999999996,0.1,89.0
efficiency,0.36999999999999944,0.7099999999999997,0.6999999999999996,0.1,88.0
efficiency,0.38499999999999945,0.7099999999999997,0.6999999999999996,0.1,87.0
efficiency,0.35999999999999943,0.7099999999999997,0.6999999999999996,0.1,86.0
fairness,0.35999999999999943,0.7249999999999998,0.6999999999999996,0.1,85.0
fairness,0.35999999999999943,0.7099999999999997,0.6999999999999996,0.1,84.0
fairness,0.35999999999999943,0.7149999999999997,0.6999999999999996,0.1,83.0
efficiency,0.3349999999999994,0.7149999999999997,0.6999999999999996,0.1,82.0
efficiency,0.3399999999999994,0.7149999999999997,0.6999999999999996,0.1,81.0
efficiency,0.3149999999999994,0.7149999999999997,0.6999999999999996,0.1,80.0
fairness,0.3149999999999994,0.6999999999999997,0.6999999999999996,0.1,99.0
fairness,0.3149999999999994,0.6949999999999997,0.6999999999999996,0.1,98.0
fairness,0.3149999999999994,0.6899999999999997,0.6999999999999996,0.1,97.0
exploration,0.3149999999999994,0.6899999999999997,0.6949999999999996,0.1,96.0
exploration,0.3149999999999994,0.6899999999999997,0.6899999999999996,0.1,95.0
exploration,0.3149999999999994,0.6899999999999997,0.6749999999999996,0.1,94.0
fairness,0.3149999999999994,0.6849999999999997,0.6749999999999996,0.1,93.0
fairness,0.3149999999999994,0.6799999999999997,0.6749999999999996,0.1,92.0
fairness,0.3149999999999994,0.6749999999999997,0.6749999999999996,0.1,91.0
efficiency,0.2999999999999994,0.6749999999999997,0.6749999999999996,0.1,90.0
efficiency,0.2949999999999994,0.6749999999999997,0.6749999999999996,0.1,89.0
efficiency,0.2999999999999994,0.6749999999999997,0.6749999999999996,0.1,88.0
fairness,0.2999999999999994,0.6699999999999997,0.6749999999999996,0.1,87.0
fairness,0.2999999999999994,0.6649999999999997,0.6749999999999996,0.1,86.0
fairness,0.2999999999999994,0.6599999999999997,0.6749999999999996,0.1,85.0
fairness,0.2999999999999994,0.6649999999999997,0.6749999999999996,0.1,84.0
fairness,0.2999999999999994,0.6599999999999997,0.6749999999999996,0.1,83.0
fairness,0.2999999999999994,0.6549999999999997,0.6749999999999996,0.1,82.0
efficiency,0.28499999999999936,0.6549999999999997,0.6749999999999996,0.1,81.0
efficiency,0.27999999999999936,0.6549999999999997,0.6749999999999996,0.1,80.0
efficiency,0.26499999999999935,0.6549999999999997,0.6749999999999996,0.1,99.0
exploration,0.26499999999999935,0.6549999999999997,0.6699999999999996,0.1,98.0
exploration,0.26499999999999935,0.6549999999999997,0.6649999999999996,0.1,97.0
exploration,0.26499999999999935,0.6549999999999997,0.6499999999999996,0.1,96.0
exploration,0.26499999999999935,0.6549999999999997,0.6549999999999996,0.1,95.0
exploration,0.26499999999999935,0.6549999999999997,0.6499999999999996,0.1,94.0
exploration,0.26499999999999935,0.6549999999999997,0.6349999999999996,0.1,93.0
fairness,0.26499999999999935,0.6499999999999997,0.6349999999999996,0.1,92.0
fairness,0.26499999999999935,0.6549999999999997,0.6349999999999996,0.1,91.0
fairness,0.26499999999999935,0.6499999999999997,0.6349999999999996,0.1,90.0
fairness,0.26499999999999935,0.6349999999999997,0.6349999999999996,0.1,89.0
fairness,0.26499999999999935,0.6299999999999997,0.6349999999999996,0.1,88.0
fairness,0.26499999999999935,0.6249999999999997,0.6349999999999996,0.1,87.0
fairness,0.26499999999999935,0.6199999999999997,0.6349999999999996,0.1,86.0
fairness,0.26499999999999935,0.6149999999999997,0.6349999999999996,0.1,85.0
fairness,0.26499999999999935,0.6099999999999997,0.6349999999999996,0.1,84.0
efficiency,0.25999999999999934,0.6099999999999997,0.6349999999999996,0.1,83.0
efficiency,0.25499999999999934,0.6099999999999997,0.6349999999999996,0.1,82.0
efficiency,0.25,0.6099999999999997,0.6349999999999996,0.1,81.0
exploration,0.25,0.6099999999999997,0.7499999999999996,0.1,100.0
exploration,0.25,0.6099999999999997,0.7349999999999995,0.1,99.0
exploration,0.25,0.6099999999999997,0.7299999999999995,0.1,98.0
exploration,0.25,0.6099999999999997,0.7249999999999995,0.1,97.0
exploration,0.25,0.6099999999999997,0.7199999999999995,0.1,96.0
exploration,0.25,0.6099999999999997,0.7149999999999995,0.1,95.0
exploration,0.25,0.6099999999999997,0.7099999999999995,0.1,94.0
exploration,0.25,0.6099999999999997,0.6949999999999995,0.1,93.0
exploration,0.25,0.6099999999999997,0.6999999999999995,0.1,92.0
exploration,0.25,0.6099999999999997,0.6949999999999995,0.1,91.0
exploration,0.25,0.6099999999999997,0.6899999999999995,0.1,90.0
exploration,0.25,0.6099999999999997,0.6849999999999995,0.1,89.0
exploration,0.25,0.6099999999999997,0.6699999999999995,0.1,88.0
exploration,0.25,0.6099999999999997,0.6649999999999995,0.1,87.0
exploration,0.25,0.6099999999999997,0.6599999999999995,0.1,86.0
fairness,0.25,0.6049999999999996,0.6599999999999995,0.1,85.0
fairness,0.25,0.5999999999999996,0.6599999999999995,0.1,84.0
fairness,0.25,0.5949999999999996,0.6599999999999995,0.1,83.0
exploration,0.25,0.5949999999999996,0.6449999999999995,0.1,82.0
exploration,0.25,0.5949999999999996,0.6399999999999995,0.1,81.0
exploration,0.25,0.5949999999999996,0.6349999999999995,0.1,80.0
fairness,0.25,0.5799999999999996,0.6349999999999995,0.1,99.0
fairness,0.25,0.5749999999999996,0.6349999999999995,0.1,98.0
fairness,0.25,0.5699999999999996,0.6349999999999995,0.1,97.0
exploration,0.25,0.5699999999999996,0.6299999999999994,0.1,96.0
exploration,0.25,0.5699999999999996,0.6149999999999994,0.1,95.0
exploration,0.25,0.5699999999999996,0.6199999999999994,0.1,94.0
fairness,0.25,0.5649999999999996,0.6199999999999994,0.1,93.0
fairness,0.25,0.5899999999999996,0.6199999999999994,0.1,100.0
fairness,0.25,0.5849999999999996,0.6199999999999994,0.1,99.0
fairness,0.25,0.5799999999999996,0.6199999999999994,0.1,98.0
fairness,0.25,0.5749999999999996,0.6199999999999994,0.1,97.0
fairness,0.25,0.5699999999999996,0.6199999999999994,0.1,96.0
exploration,0.25,0.5699999999999996,0.6149999999999994,0.1,95.0
exploration,0.25,0.5699999999999996,0.5999999999999994,0.1,94.0
exploration,0.25,0.5699999999999996,0.6049999999999994,0.1,93.0
efficiency,0.25,0.5699999999999996,0.6049999999999994,0.1,92.0
efficiency,0.25,0.5699999999999996,0.6049999999999994,0.1,91.0
efficiency,0.25,0.5699999999999996,0.6049999999999994,0.1,90.0
fairness,0.25,0.5649999999999996,0.6049999999999994,0.1,89.0
fairness,0.25,0.5699999999999996,0.6049999999999994,0.1,88.0
fairness,0.25,0.5549999999999996,0.6049999999999994,0.1,99.0
exploration,0.25,0.5549999999999996,0.5999999999999994,0.1,98.0
exploration,0.25,0.5549999999999996,0.5949999999999994,0.1,97.0
exploration,0.25,0.5549999999999996,0.5899999999999994,0.1,96.0
fairness,0.25,0.5499999999999996,0.5899999999999994,0.1,95.0
fairness,0.25,0.5449999999999996,0.5899999999999994,0.1,94.0
fairness,0.25,0.5399999999999996,0.5899999999999994,0.1,93.0
fairness,0.25,0.5349999999999996,0.5899999999999994,0.1,92.0
fairness,0.25,0.5199999999999996,0.5899999999999994,0.1,91.0
fairness,0.25,0.5149999999999996,0.5899999999999994,0.1,90.0
exploration,0.25,0.5149999999999996,0.5849999999999994,0.1,89.0
exploration,0.25,0.5149999999999996,0.5799999999999994,0.1,88.0
exploration,0.25,0.5149999999999996,0.5749999999999994,0.1,87.0
fairness,0.25,0.5099999999999996,0.5749999999999994,0.1,86.0
fairness,0.25,0.5049999999999996,0.5749999999999994,0.1,85.0
fairness,0.25,0.49999999999999956,0.5749999999999994,0.1,84.0
fairness,0.25,0.49499999999999955,0.5749999999999994,0.1,83.0
fairness,0.25,0.49999999999999956,0.5749999999999994,0.1,82.0
fairness,0.25,0.5899999999999995,0.5749999999999994,0.1,100.0
exploration,0.25,0.5899999999999995,0.5699999999999994,0.1,99.0
exploration,0.25,0.5899999999999995,0.5549999999999994,0.1,99.0
exploration,0.25,0.5899999999999995,0.5499999999999994,0.1,98.0
fairness,0.25,0.5849999999999995,0.5499999999999994,0.1,97.0
fairness,0.25,0.5799999999999995,0.5499999999999994,0.1,96.0
fairness,0.25,0.5749999999999995,0.5499999999999994,0.1,95.0
efficiency,0.25,0.5749999999999995,0.5499999999999994,0.1,94.0
efficiency,0.25,0.5749999999999995,0.5499999999999994,0.1,93.0
efficiency,0.25,0.5749999999999995,0.5499999999999994,0.1,92.0
efficiency,0.25,0.5749999999999995,0.5499999999999994,0.1,91.0
efficiency,0.25,0.5749999999999995,0.5499999999999994,0.1,90.0
efficiency,0.25,0.5749999999999995,0.5499999999999994,0.1,89.0
fairness,0.25,0.5799999999999995,0.5499999999999994,0.1,88.0
fairness,0.25,0.5649999999999995,0.5499999999999994,0.1,87.0
fairness,0.25,0.5599999999999995,0.5499999999999994,0.1,86.0
efficiency,0.25,0.5599999999999995,0.5499999999999994,0.1,85.0
efficiency,0.255,0.5599999999999995,0.5499999999999994,0.1,84.0
efficiency,0.25,0.5599999999999995,0.5499999999999994,0.1,83.0
efficiency,0.25,0.5599999999999995,0.5499999999999994,0.1,82.0
efficiency,0.25,0.5599999999999995,0.5499999999999994,0.1,81.0
efficiency,0.25,0.5599999999999995,0.5499999999999994,0.1,80.0
fairness,0.25,0.5449999999999995,0.5499999999999994,0.1,99.0
fairness,0.25,0.5399999999999995,0.5499999999999994,0.1,98.0
fairness,0.25,0.5349999999999995,0.5499999999999994,0.1,97.0
efficiency,0.25,0.5349999999999995,0.5499999999999994,0.1,96.0
efficiency,0.25,0.5349999999999995,0.5499999999999994,0.1,95.0
efficiency,0.255,0.5349999999999995,0.5499999999999994,0.1,94.0
exploration,0.255,0.5349999999999995,0.5449999999999994,0.1,93.0
exploration,0.255,0.5349999999999995,0.5299999999999994,0.1,92.0
exploration,0.255,0.5349999999999995,0.5349999999999994,0.1,91.0
efficiency,0.25,0.5349999999999995,0.5349999999999994,0.1,90.0
efficiency,0.255,0.5349999999999995,0.5349999999999994,0.1,89.0
efficiency,0.25,0.5349999999999995,0.5349999999999994,0.1,88.0
fairness,0.25,0.5499999999999995,0.5349999999999994,0.1,87.0
fairness,0.25,0.5349999999999995,0.5349999999999994,0.1,86.0
fairness,0.25,0.5299999999999995,0.5349999999999994,0.1,85.0
efficiency,0.25,0.5299999999999995,0.5349999999999994,0.1,84.0
efficiency,0.255,0.5299999999999995,0.5349999999999994,0.1,83.0
